Id,SalePrice
2739,-9.183152926830851e+18
2509,-2.9779343613992365e+17
1007,-2.396218902592389e+18
2610,6.019806069666769e+18
1952,5.434168280064901e+18
2719,-2.0487880643103862e+17
2921,-2.3549681177092957e+17
1966,7.221493578935654e+18
292,-1.8195767795277765e+18
1204,-2.252503818241695e+18
1829,-1.2923466971303027e+19
2419,-1.4359476132326915e+18
391,-1.2051755783140262e+18
798,2.994983482546043e+18
481,-1.752749616124619e+18
193,-1.0118267199852668e+18
555,-6.426083409589416e+18
899,2.8581498888071117e+18
2357,-2.4063811191702026e+18
328,-8.351535887671574e+17
1356,-4.699347993396541e+18
1154,1.6351344946954668e+18
1730,-1.5601073839039982e+18
2249,1.4018955511792317e+17
1119,-1.0793370202883032e+18
2856,-1.6216739457103127e+18
1394,2.4732885911551062e+17
2587,6.935060805518789e+18
61,-5.419951292208206e+18
2661,2.357484067569674e+18
2711,1.51634277463954e+18
1147,-2.7083968919040426e+17
757,4.1470332676590756e+18
2623,6.951722038738299e+18
2378,-2.052420849914034e+18
1413,2.364731782726608e+18
1722,-2.0322789021056535e+18
1112,-7.017670218089484e+17
1623,-2.081290979987315e+18
1201,-1.9641595953295916e+18
1513,2.3278493931698985e+18
957,-1.0441740067243012e+19
1171,-9.287141877490536e+17
1145,-3.544683087857379e+17
2726,-1.101754688634081e+19
703,4.374665282223866e+18
760,-8.240444427838086e+17
1964,7.607717841637258e+18
2512,-1.442273796987742e+17
159,4.77994887523932e+18
1281,6.319639600706636e+18
468,-1.534296524222837e+18
290,-8.792173733472012e+17
665,5.476627101104048e+18
1463,9.568382809705757e+17
1792,-8.936283489782263e+17
923,-2.0529966262673728e+18
500,-3.638508722694235e+18
1408,2.2102511306109222e+18
331,-3.86787550403066e+18
170,3.75482549562241e+18
2192,2.986295053090598e+18
2571,-6.170495006034106e+17
2314,-1.6085681759980628e+18
2647,4.892768974321424e+18
422,-4.4891809338094807e+18
2457,-2.4614234746078853e+18
1838,-6.982992393294307e+17
2805,1.3565492472944064e+18
1645,-1.6297871598804288e+18
1711,-3.577179405765495e+18
2825,6.899337451805172e+17
322,-3.1118757111288115e+18
2103,1.51475713973138e+18
342,7.873917057601386e+18
600,5.481163366602951e+18
488,-2.0581824491050028e+18
1725,-2.886479078591876e+18
2246,-3.0061173384322284e+18
2847,-1.9665890528072573e+18
806,-1.0969308462286368e+18
530,-1.4249891963627779e+18
963,-2.6885828589136794e+18
2678,5.7257333713621997e+17
171,4.537951047863081e+18
2401,-4.251973727655675e+18
805,-1.1819284245323318e+18
2259,-4.969491314919848e+18
1748,-1.46374904463308e+18
1361,-9.671647985782324e+17
1677,-1.1085486007538728e+18
1406,2.0412753288466982e+18
2322,-2.437299043893166e+18
688,6.375992028370074e+18
143,7.057602652352227e+18
804,-1.285210950432285e+18
1214,4.0033783327492444e+18
2828,2.669314676650714e+18
1999,2.763849954606633e+18
2467,-2.6873824291086045e+17
2665,3.201212052807584e+18
1538,-5.567219771589505e+18
398,7.865941499609602e+18
2822,2.2011589912950536e+18
2157,2.9141004015004795e+18
1856,-6.533746039519664e+18
1269,6.940174799510264e+18
2570,7.267530456374499e+18
2320,-2.1735303069417925e+18
1517,-2.0612678961469437e+18
2304,8.232201389058426e+17
1312,4.636076554193426e+18
2012,4.3477617474439763e+17
506,-3.288631841957686e+18
2865,-3.1475147044195205e+18
2367,-6.337994798565198e+17
554,1.0254727756079226e+18
238,2.9880155176015084e+18
1954,7.977774959656696e+18
2488,-3.3650633154335046e+17
2291,-1.0873691769871606e+17
1969,7.315441576960313e+18
2725,3.814136237677341e+17
1482,2.905066637351084e+18
2763,1.9126529501492037e+18
503,-4.424012236569717e+18
1584,-2.4295840347939476e+18
1531,-2.4334008272828283e+18
2210,-2.405366112543618e+18
459,-3.21059198842257e+18
556,1.4242817161063882e+18
1347,3.224951137538652e+18
1290,5.848072897405807e+18
1388,1.364312315610765e+18
1571,-4.119431936636679e+18
2754,2.1459150187783677e+18
765,2.8747609305461873e+18
2494,1.3145589763478095e+18
2870,-3.858715807374773e+18
7,-2.770897556426383e+18
1114,-6.941654934814394e+17
2418,-2.80155378676223e+18
291,-3.281553823238872e+18
18,-3.2622735399052534e+18
39,-3.527431199527128e+18
1001,-2.7848696743548273e+18
2442,-2.5558197840195604e+18
616,-4.9249348683016314e+17
2680,6.436504010277426e+17
1414,-1.4789850646105818e+18
289,-2.3049768314430036e+18
40,-2.279450005288868e+18
860,2.806679058775517e+18
409,-1.6931092566155466e+18
673,6.877837924169271e+18
2427,-1.706067307719913e+18
2036,-5.03347824139325e+18
2564,6.390204973683742e+18
642,6.336469729076829e+18
1008,-1.928255423941024e+18
1908,6.491385674692925e+18
2519,-4.165810144615714e+18
1369,9.351572370085272e+17
2855,-2.343171317397293e+18
712,5.2610609477812e+18
1943,4.4894245107045683e+18
1958,7.197186322118441e+18
107,-1.6503833517539072e+18
2295,-1.1106885867299299e+18
704,3.88084748514543e+18
676,6.220721618626226e+18
259,1.568658241148041e+18
93,-3.8663020312911816e+18
106,-1.2197682803049208e+18
2315,-2.1120758551778102e+18
1050,7.890049905876445e+18
1095,-1.7497789350567693e+18
2709,1.0851168249948957e+18
758,3.165575263217572e+18
1496,2.8827141619680594e+18
2370,-1.093801197705478e+18
2458,-9.336640068525846e+17
2733,2.364212619518773e+18
161,3.9874492023182193e+18
726,3.785231156837413e+18
845,1.8461063569228695e+18
947,-3.1253112331539907e+18
2232,-6.275120534321486e+17
2563,5.238247108250675e+18
2299,-5.7361688697459936e+17
211,-2.274443890872718e+18
605,6.287585715760806e+18
1478,2.3297374809502147e+18
2247,-3.006117338435789e+18
2274,-4.188363287249456e+18
2869,-3.8175387432988836e+18
967,-3.036856500484674e+18
2656,4.666797057594477e+18
667,5.579654761500674e+18
1042,-6.724266563020305e+17
2023,-9.268017378846977e+17
2447,-4.866340911890035e+18
2055,-4.906846260290154e+18
2275,-2.5116357630297825e+18
2204,-2.2435608514853501e+18
1563,-3.161481191062922e+18
483,-2.1870577122829437e+18
796,-6.276730296755519e+17
1526,-2.4140235155683625e+18
2042,3.119852854764763e+18
442,-2.9929682422422784e+18
1693,-3.6048871649527624e+18
1468,1.0023023200698879e+18
1430,-9.054320715020019e+18
2605,2.3856236155665654e+18
1529,-1.8894440238400924e+18
335,3.420710259966667e+17
1287,4.751451712250485e+18
31,-7.922790952730856e+17
1785,-2.2972413978215693e+18
82,-8.516604490233468e+17
2620,6.415380320690481e+18
252,2.3238591939505254e+18
721,5.371425747996447e+18
2165,2.1853116319093655e+18
2316,-1.782286886538357e+18
775,1.5987140413959872e+18
1558,8.390551781902171e+17
17,-2.2865326402265193e+18
1022,-5.952288127473248e+18
925,-1.7995076826093806e+18
438,-2.5902475260549755e+18
1270,6.499639086888417e+18
1272,4.793474836914293e+18
215,-2.0292669646492603e+18
266,1.4462107851429578e+18
2402,-2.8415707859597445e+18
1250,7.690858410044234e+18
1984,4.669248243194683e+18
1279,6.721660546212506e+18
377,-3.6396598139117363e+18
1252,5.106460446636087e+18
2156,7.768195029736877e+17
499,-4.2398719489598044e+18
1374,8.512970574908364e+17
2898,-3.696137716395163e+18
401,6.30939577724553e+18
2721,-6.411077857678696e+18
2078,-5.135061571742073e+18
2589,-4.48709157666466e+17
1946,2.1433216537419958e+18
1334,1.0249450697447203e+17
2781,1.6540703489499768e+18
431,-3.490934080535673e+18
576,-2.516503380166378e+18
1474,1.5158108310235256e+18
2254,-4.0168388506424166e+18
2155,1.2699676731211343e+18
885,2.1460878428825853e+18
643,7.591742495209224e+18
1944,7.908930417205635e+18
480,-1.658927473391561e+18
2845,2.716647435964321e+18
2387,-3.683215282029729e+18
2407,-1.9823533366133158e+18
2527,-1.9660741662171343e+18
2514,5.0373256690454406e+17
629,6.303061214095209e+18
80,-1.915728870578998e+18
1876,6.94512566450007e+18
1546,6.536232687340901e+17
2518,-2.226247322496301e+18
2347,-9.360104896689235e+17
783,-2.657180448340665e+18
1322,4.668955076354017e+18
194,1.0906670950035301e+18
1770,-4.091305568036894e+18
2143,2.882752262416165e+18
1229,5.276928786309024e+18
511,-1.0797387477369734e+18
46,-2.1396519736827405e+18
1348,3.4505439495390474e+18
2465,-2.095942891187775e+17
387,-3.15607834986513e+18
873,1.4012146814643648e+18
1918,7.579843195271784e+18
2764,-9.230677422347716e+17
2184,-4.0693089582645023e+18
934,-1.8655599848862418e+18
1920,7.513184484635146e+18
2631,6.976918661135538e+18
2040,3.4994272875631494e+17
1749,-2.1692597104084872e+18
834,-2.624137350720418e+18
1457,8.324509438009896e+17
79,-1.7129639062361923e+17
2302,1.1016114271821843e+18
1817,1.4578629008822563e+17
2755,1.5918233046280517e+18
359,-1.6464247037069683e+18
2059,-9.259214457886537e+17
2092,-2.1498779668883745e+18
2516,-1.1385689186696695e+18
150,7.488612722772392e+18
1656,-3.896270677817425e+18
83,5.496108599691887e+17
2411,-1.424284637053723e+18
795,3.0938610285201306e+18
2312,-2.4747127439590277e+18
2917,3.9159354964077446e+17
1624,-1.6417438293652708e+18
2215,-5.056808631374011e+18
1211,7.367948226790062e+18
1485,2.9133872095951135e+18
1024,-2.545373167932249e+18
570,-6.233064520044443e+17
2874,-1.728309161273192e+17
700,2.1403851993169774e+18
2756,1.8716447639700744e+18
2022,3.0522540437059174e+18
583,-3.8666862615393935e+18
2392,-3.4585187439751004e+18
2424,-2.2499752748642506e+18
212,-1.884135795671285e+18
736,-2.914566396540131e+17
1610,-3.170784575044911e+18
890,2.245091302040846e+18
467,-1.4032160203255729e+18
578,-4.731379088481247e+18
1747,-1.381217744737528e+18
1149,3.837029880239194e+17
2758,9.017830209213357e+17
857,2.8969093907009024e+18
2219,-4.286636347167925e+18
733,5.13980962135305e+17
2909,-6.526100441117928e+17
1798,-8.77652256358947e+17
235,-3.895163317346223e+18
2366,-1.3753838842163576e+18
1027,-8.318546823896065e+17
1195,3.8037497401582735e+18
1303,5.87880451581808e+18
148,5.734929151248329e+18
608,6.630257774899321e+18
2515,-2.059417564826914e+18
821,1.6166691444657764e+18
2500,-3.9934348977426493e+18
745,6.404752701305752e+17
741,1.192024196274364e+16
1611,-8.091474746520531e+17
2532,3.4677408690569073e+18
1081,-3.120638833327163e+18
1692,-4.3353507542489457e+18
2520,-2.2609394629295293e+18
276,1.1632313763517888e+18
1992,4.304304661965875e+18
663,5.60355000264595e+18
418,-1.2652239356885737e+18
1733,-1.7863276906586422e+18
2359,-1.0242004254255505e+18
253,2.2706910645471557e+18
1518,-4.1192780796945275e+18
2035,-6.936044068499043e+17
2919,-2.057252258706723e+17
1540,-3.2865604013849836e+18
2120,2.6435825529499116e+18
1674,7.032715854124993e+18
256,-1.3818194554011937e+18
2361,8.035795986865379e+18
978,3.9247713374923757e+17
2280,-7.169986430259087e+18
2095,-2.308384550925094e+18
1709,-4.0370372590823434e+18
2801,5.101288305804327e+17
1246,7.865427275949029e+18
2373,-5.603407134866352e+17
1055,-2.765292705180338e+18
2017,3.32211118633953e+17
1099,-3.798281291813682e+18
1344,5.1652717324868384e+17
835,-1.0591911438236568e+19
1117,-2.890931567433955e+17
2043,5.43102780784102e+18
2085,-3.769294971135444e+18
410,-2.1374790589277614e+18
2650,5.160927506833566e+18
2867,-2.650166283846225e+18
1668,5.234982130801834e+18
1161,2.2577625964714787e+17
2122,-2.5320374003461837e+18
2539,3.611187776593504e+18
1047,-2.5288912469192407e+18
1445,-1.5239487569922583e+18
541,6.699241736946953e+17
569,-1.3720384375407803e+18
1276,8.095524683929524e+18
918,-2.2577547596388221e+18
326,3.3179078998537914e+17
1936,1.7550723331203581e+18
895,1.3689775838799245e+18
257,2.600389300229173e+18
1241,6.498795619169036e+18
1545,2.414431960411887e+16
1189,-2.408472282945757e+18
270,2.913387209593991e+18
2066,-3.34275126420224e+18
693,4.464275285141979e+18
1259,4.018755399919456e+18
2916,-2.963239897191092e+18
2321,-3.197032094250631e+18
1977,4.6341621071255e+18
1895,1.7800780750641948e+18
1240,6.11989277728803e+18
85,1.0187826595007323e+18
1823,1.0416524355528918e+18
825,4.037817967358544e+17
110,-8.203197651636174e+17
697,4.5502680526816195e+18
2297,1.0760946058161437e+18
1231,7.42909299368345e+18
1355,7885026222411609.0
968,-3.071322721743382e+18
584,-2.9764524931168195e+18
1315,4.145101563887831e+18
1606,1.0401621097191249e+18
206,-5.334615756391398e+18
1685,-3.033439774690728e+18
2016,-8.47277902676031e+16
869,1.4880553295314941e+18
2135,2.813639429262631e+18
2346,-1.6577710548347763e+18
2430,-2.720678383111614e+18
2198,-1.0090101962994147e+18
2652,5.230965853493914e+18
27,7.118823800820955e+18
241,2.973383133334696e+18
906,-1.1573499163460764e+18
1506,3.461450085610753e+18
2098,-5.825951116422739e+17
1435,1.4643051291077978e+18
2213,-3.521703620011265e+18
1274,7.309603926799137e+18
743,8.450579318194523e+17
1737,-1.4039156453391342e+18
2797,6.349391872144936e+17
2185,2.368376608877273e+18
58,-1.5848832744183708e+18
830,2.2500589858584553e+18
808,-9.568102686581085e+17
680,2.784527367827376e+18
1153,1.4957139210923743e+18
1291,3.884013023083258e+18
1818,-2.104880900477861e+18
2161,2.1242000231540918e+18
1883,7.697331680616872e+18
350,-4.890820965538755e+18
2473,6.424584132606729e+17
295,-2.76951277633771e+18
293,-3.8509985183734364e+18
859,2.9356513806767903e+18
288,3.2454791353885727e+18
1578,-1.87574948318998e+18
102,-2.2527050449704976e+17
2831,2.3054335366255675e+18
1030,-1.2448975739620652e+18
2551,7.24120475460326e+18
1286,3.8850818298629407e+18
958,-2.440131768686217e+18
776,1.5877236287237896e+18
72,-1.6316967243427648e+18
2263,-2.223931482026077e+18
1866,-8.616783246559756e+17
2876,1.0917754051801133e+18
2146,8.37539510214234e+17
103,-1.4082625592174096e+17
1500,2.7384534273681664e+18
492,-1.9871944572881288e+18
167,4.2537549215873864e+18
2597,5.484606054048518e+18
2685,3.5633665324727277e+17
1035,3.3750122366006415e+18
1220,8.667668576040375e+17
2602,3.583239599079559e+18
2159,1.4208891793101002e+18
695,3.1638738302141215e+18
1109,-3.9459725980668534e+18
640,-4.025889296231208e+16
1652,-6.149927192462255e+17
2090,-4.3045336075044884e+18
1188,-2.473459510969167e+18
2345,-3.7105358881496924e+18
1059,-4.831379892748001e+18
2751,1.3800803748938852e+18
128,4.80547120189865e+18
1523,-8.246099582921833e+18
2925,2.4854697098906198e+17
2145,7.731328563556596e+17
1121,-3.568525488743549e+17
566,-2.8213850931559055e+18
565,-4.957573797164929e+18
1331,-4.102506243475212e+17
2928,7.492932474437498e+17
156,4.363131849599527e+18
797,1.4282569130848438e+18
327,-4.719737704495052e+17
2859,-3.285924927232563e+18
1453,3.0399461830416486e+18
1762,-4.5320794524820086e+18
1868,-2.825334479347368e+18
1760,-1.759823664718705e+18
1113,-6.662373503779708e+17
1812,-5.4644978081118125e+17
117,-1.7541019726197046e+18
1142,-7.481483249357702e+17
2342,-4.3237876877775027e+18
927,-7.373540426556886e+18
2478,-6.658571799587667e+17
655,5.373361615309523e+18
2064,-2.253591477896096e+18
369,-2.771591218277191e+18
2239,2.5026761519599037e+17
2732,-3.1120954677685494e+18
1653,-1.2292421734089915e+18
959,-2.412043410308525e+18
2395,-3.635484670308906e+18
1412,3.430382959283675e+18
271,-7.86541260561094e+18
1484,2.9133872095942164e+18
1497,2.744664473576406e+18
552,-8.810955519397818e+17
2,6.126837289834764e+18
1855,-4.573342129275816e+18
4,5.676003900943108e+18
2292,6.598425191830168e+17
134,6.931084145801214e+18
646,7.796689332366436e+18
42,-2.682922106189615e+18
532,-3.970489373888905e+18
713,4.3869376520195277e+18
2561,7.096041984477489e+18
2360,4.78286361423837e+17
1333,3.874276348520098e+17
1407,-4.1815275178294543e+18
2892,-3.670662733791853e+18
574,-5.632853869899706e+17
1227,5.284484229002213e+18
2591,4.99016437432412e+18
1476,1.5560032064909576e+18
1125,-9.10305882518906e+17
1446,2.7050752906782003e+18
408,-1.093947517070373e+18
1101,-3.793871274465489e+18
2251,-3451820407071911.5
373,-1.3274447424405015e+18
2554,7.52393925949117e+18
2382,-2.2994607342333535e+18
1985,6.856006480499301e+17
519,-4.7565012655960595e+17
1093,-1.8443850692346002e+18
864,7.454276380526263e+17
2889,6.572333471645644e+17
2308,6.067244069366749e+18
986,-1.86977558652278e+18
1302,4.4626369307698913e+18
585,-1.3885881207441503e+18
2708,1.2513621087010957e+18
147,7.171395270016461e+18
1441,1.650199325279801e+18
383,-2.2403290906024287e+18
285,1.9816672996654036e+18
181,3.6988261849319424e+18
358,-1.548164980021498e+18
780,-3.888531218348519e+18
258,1.6710395712932042e+18
1865,-3.56914280071244e+18
692,4.530825622482606e+18
2902,-3.5438229504521887e+18
508,-7.227630596107327e+17
2638,3.7345837934481633e+18
36,-2.0253316371828959e+18
611,6.709457571959101e+18
2281,7.103456096256296e+17
1678,-1.0239164945128078e+18
1696,-4.397117852311305e+18
1557,5.473873326678818e+17
2180,2.515264991491232e+18
1726,-1.9211222881448236e+18
951,8.450478601310739e+17
267,1.1519977852679924e+18
2706,2.7324929737405936e+17
2221,-3.922581139392337e+18
1357,3.185632847911385e+18
2901,-3.3663146498395725e+18
347,-2.2650687961009032e+18
2164,2.1871897683919112e+18
1586,-3.2604859455552195e+18
360,-1.1241234259372955e+18
1769,-3.7259037324116485e+18
2617,4.957168160272181e+18
1879,4.2076143934334546e+18
991,4.976935219702143e+18
1535,-1.8792562557187003e+18
1191,-1.4781329686387889e+18
1579,-2.1346505591519224e+18
1882,7.768940959367526e+18
1510,2.1234772517124462e+18
2196,-5.910118876633522e+18
1845,-2.1433489527225155e+17
2336,-4.3885084193760333e+18
942,1.0089425681318538e+17
861,3.0563771818913403e+18
2555,1.0671384736866595e+17
1392,2.6873959846489584e+17
2099,1.5147571397267638e+18
1543,-1.5529171566587323e+18
948,-2.099539481785756e+18
1239,5.718294660811041e+18
22,-2.8590995058026363e+18
2796,1.0622925219867524e+18
2747,9.957882021615498e+16
92,-1.2837172367586759e+19
210,-3.0456494457113196e+18
1858,-4.3738394400466483e+18
2228,-1.747477720892862e+18
447,-2.44766806851118e+18
827,1.1437340030219816e+18
1649,-2.3441028321525146e+18
682,6.906456400631978e+18
2698,1.0441517520307747e+17
494,-1.522712661408971e+18
214,-2.677721862916758e+18
2441,-2.7679126650540114e+18
2679,-2.7068946919389098e+17
1336,8.003547711947242e+17
465,-1.2862216102264118e+18
1524,-2.1388867338703055e+18
2543,6.362219293494983e+18
631,7.381099548986223e+18
2452,-5.730678845719536e+18
228,9.787631625635665e+17
126,6.219368962970696e+18
1092,-2.1491575321306596e+18
1122,-4.278360809477818e+17
932,-7.567200816441038e+18
1980,4.946428294109161e+18
2171,3.3480035763628616e+18
551,2.8192121205775242e+17
2768,-2.1854115790576591e+18
2056,-1.6762147964338772e+18
1159,-4.666017311452039e+18
2645,3.729775573996544e+18
1174,5018551018082137.0
2266,-2.548925284822737e+18
2462,-3.206038128835978e+18
1219,7.48638168456694e+18
2922,-4.0705945473925427e+18
118,6.573140086659828e+18
474,-1.759373138140276e+18
2576,6.88950035237998e+18
872,6.515387675832605e+17
1077,-1.9426055816374561e+18
1536,-2.3885004805317304e+18
1150,-5.755970572262529e+18
2341,-3.8874390281727846e+18
1931,7.265668341773552e+18
2785,2.7402517792470036e+18
2538,7.264897328397994e+18
597,-3.089392012639998e+18
464,-2.2732972615696847e+18
233,-2.2775650881470426e+18
2169,3.291169338464942e+18
2123,2.1950057143084214e+18
1867,-2.4785577228834775e+18
137,5.372303059737131e+18
515,-1.0866864606901219e+18
933,-1.4659077440634842e+18
2784,-1.5610747252126825e+18
972,-3.796827721766924e+17
599,-7.401223980115155e+18
2614,7.942838860802222e+18
2582,7.679011140830349e+18
1409,1.7688929256859041e+18
175,3.795727693514836e+18
352,-2.5216220743172204e+18
976,4.020025664660949e+17
2134,1.7260169304003848e+18
984,1.0485263368235488e+18
2396,-3.7134098384411976e+18
1673,6.6763725217397e+18
404,-1.4616801049041329e+18
607,2.0990613947568924e+18
814,2.4152383215073776e+17
868,1.706640885214814e+18
2271,-2.087979881455437e+18
1633,-4.860516014382254e+18
337,-1.154023576001009e+18
2765,-2.8997251369380716e+18
1746,-2.0475423131915267e+18
368,-3.4799891933449093e+18
2806,1.711581781201379e+18
1662,-3.540940694451503e+18
1234,5.574171520469641e+18
1373,-3.646048439245657e+18
1672,7.892091869523589e+18
1939,7.743852261797406e+18
