Id,SalePrice
1042,107033132.64217886
2023,222772666.87193143
2447,282186577.7773599
2055,148136741.33605087
2275,254295678.51483428
2204,169168968.7242022
1563,188508678.90932488
483,169868518.148441
796,140061659.7973673
1526,230729971.0629418
2042,210045361.51097447
442,261444183.99307522
1693,271720443.01845086
1468,210379884.76080996
1430,215690351.38988182
2605,247994994.45092395
1529,175814501.33974952
335,285616858.63040525
1287,170880280.047774
31,112345793.86866987
1785,229899150.17915758
82,180339278.8502902
2620,204357299.19784483
252,186760271.199517
721,104984420.50866622
2165,177513034.55367672
2316,200269441.36869058
775,144456860.90939334
1558,203582233.6826755
17,216041766.86345568
1022,261489993.353242
925,162843566.55245256
438,228868767.483134
1270,186968467.82247177
1272,159537592.62604666
215,182415303.2951669
266,212031947.48296627
2402,223811445.59806257
1250,151487515.21376547
1984,145001234.07964125
1279,175774592.2958006
377,279040968.1758519
1252,175584161.25754425
2156,237322857.75913626
499,279993027.6884844
1374,240838958.99675992
2898,266012685.51262644
401,163548329.68780357
2721,229439572.17920852
2078,265354819.0030396
2589,190129879.0726123
1946,338103985.7899776
1334,143448440.66780105
2781,225967100.2683432
431,274415569.3603451
576,153555041.7570574
1474,196916244.51350766
2254,149499051.0790126
2155,232194913.82911202
885,141471654.5827692
643,163554515.64186794
1944,151962276.84598103
480,195772637.21693188
2845,173630381.34180668
2387,266734957.88306066
2407,170805565.31786284
2527,192544694.43616614
2514,119735077.52262944
629,216967981.907597
80,209369050.5474743
1876,187827485.6294054
1546,136451285.07740712
2518,193227468.39220563
2347,178298033.26384768
783,305804945.010243
1322,167307540.44652984
194,118698412.79301473
1770,265681247.27859262
2143,141411066.268776
1229,234150764.55364254
511,234603168.33577865
46,180340053.33403096
1348,181410570.25888878
2465,173754213.23245135
387,202940201.79367936
873,201924918.2572555
1918,153083005.91222468
2764,217243342.24893048
2184,138470051.21900705
934,118792440.43754248
1920,164229835.85246792
2631,162302810.15427712
2040,146209150.14998707
1749,222570187.03600302
834,265860306.46001798
1457,235006764.5556007
79,137276915.42721555
2302,143215095.09085864
1817,156035767.30948958
2755,216605269.5964936
359,185952474.89746118
2059,147532645.67018262
2092,252110294.0659288
2516,189009279.91376352
150,174412761.11270118
1656,201344495.94482803
83,161176904.08495376
2411,187982219.34202355
795,142946117.30071148
2312,245582427.05840573
2917,84488577.10094346
1624,176648105.70348534
2215,297592057.2955697
1211,178677720.44418314
1485,124457789.37668894
1024,209357107.5720231
570,157669224.172038
2874,157945755.23984227
700,219470956.696269
2756,192753033.29252848
2022,218980698.87098524
583,239392070.81001386
2392,260664857.2930836
2424,150459396.3390695
212,201573655.4379716
736,156113471.91548908
1610,223248011.04178065
890,182896746.6136298
467,202471634.995731
578,227186744.4951008
1747,211942099.66619462
1149,169525255.5005354
2758,262618571.79844552
857,143285282.9897826
2219,259221602.45929742
733,153252624.210406
2909,113795914.92389233
1798,211372090.30795026
235,254426510.5361681
2366,131751976.85527325
1027,175724406.9641248
1195,150301928.97966507
1303,101952606.34956165
148,211239138.0616598
608,201204189.9578341
2515,180188914.50650522
821,216307014.24631855
2500,282283999.35118026
745,139597083.86708552
741,166833378.46565554
1611,483267958.09367234
2532,163166959.57207975
1081,173493090.48938367
1692,310357076.61884636
2520,133419970.54626633
276,179140226.13494897
1992,177879554.9787878
663,102005043.26302266
418,110716972.78857026
1733,193680372.47666606
2359,178159082.32202816
253,168207740.97456482
1518,207492537.79504094
2035,171737215.95077527
2919,101806637.87410899
1540,241830711.96706843
2120,195547948.97232267
1674,152911011.73046717
256,167352315.66059446
2361,146760039.14176786
978,87698943.56213208
2280,136357400.1254629
2095,223876504.69696233
1709,269892839.9346262
2801,231973627.85812935
1246,161056914.97134134
2373,97162545.48260151
1055,237631566.22843936
2017,150627589.66029197
1099,232159005.5103763
1344,107555349.01433308
835,344665450.83584726
1117,211394203.87572646
2043,112717389.3380786
2085,132169776.86230384
410,146560825.10280398
2650,124586162.26567075
2867,222583888.75957865
1668,162086850.62980026
1161,132063288.118212
2122,189876434.41035
2539,176749896.0848542
1047,138857959.43164068
1445,157665924.69964787
541,193609386.93515527
569,184568823.37958586
1276,133070364.959105
918,151112513.9360303
326,204992240.619086
1936,150195243.12233892
895,136628060.67498538
257,176258907.31374466
1241,232337297.36496952
1545,141381840.85413283
1189,197403564.44067264
270,125879242.33384763
2066,290931687.1899754
693,166690082.78264016
1259,190310326.34135392
2916,205518251.88169616
2321,268648805.0688827
1977,137034386.6816577
1895,196488048.57190925
1240,186204100.34894916
85,197740542.06772795
1823,160223131.9374669
825,253830935.7948183
110,201780442.60271874
697,198383201.77127573
2297,134329362.82768813
1231,167699353.7799947
1355,186808313.80801344
968,272045207.80070716
584,240031307.41325197
1315,159090415.72971216
1606,136199343.85277605
206,145155134.2474587
1685,253190242.477474
2016,161126502.7219075
869,217610074.5070009
2135,170730263.49922413
2346,248799930.31032538
2430,171524505.03326532
2198,148700493.33804983
2652,138928974.8892429
27,155402145.51810718
241,186257559.7698155
906,160699879.0366994
1506,169239897.8273143
2098,285040157.40416104
1435,201239661.49068394
2213,172901078.38319752
1274,165891668.22036442
743,112062231.75185663
1737,183247270.19097954
2797,241641992.69992462
2185,128022977.7510277
58,165240886.29591867
830,174431502.6433695
808,153972430.01128194
680,203426225.63981605
1153,155006968.55733827
1291,158351057.70082736
1818,187075198.93657985
2161,170723146.62461618
1883,160731605.74639043
350,280738329.3522637
2473,190741722.25164175
295,268724504.694424
293,239363704.86192146
859,192711406.14582422
288,145822356.39013875
1578,169312909.65211418
102,149016133.43182886
2831,152445723.3131291
1030,199944821.6574916
2551,191187393.84369668
1286,188570706.28748402
958,241047727.6182113
776,152316645.4825161
72,221323381.50499392
2263,212882253.11578944
1866,168927469.19240186
2876,114318630.91965248
2146,228043926.30858767
103,142554348.35739383
1500,123459910.84162578
492,288537068.04581195
167,171714916.10567722
2597,123581810.06624511
2685,140468843.33233774
1035,174948572.24000087
1220,104809479.3846829
2602,172213058.99369898
2159,198009654.49108094
695,225006266.7927615
1109,244378148.43282506
640,260059851.1714256
1652,174307287.4640496
2090,299251360.1509986
1188,231785422.73493934
2345,275970464.1815619
1059,315592970.27874696
2751,221285185.1741659
128,252911149.98066843
1523,203740537.3770376
2925,252201724.80027622
2145,257423214.82275826
1121,185879808.3644256
566,239383930.63838884
565,225267906.93770587
1331,185885692.93408474
2928,163310625.50983828
156,178256603.969539
797,210418750.8895617
327,114834430.04191533
2859,259082085.17906684
1453,135664903.45206627
1762,290310889.2479611
1868,212878103.89891648
1760,194922691.56290853
1113,222149214.98632252
1812,218733475.4537043
117,195664294.76261508
1142,211308418.51390046
2342,304186931.3524889
927,170410269.60441482
2478,195237591.13258117
655,121062316.90489456
2064,147790088.33189464
369,258459051.5517483
2239,152227847.18689147
2732,178861511.58321366
1653,196471394.13356057
959,217990718.76405445
2395,267346780.1450331
1412,157183754.52555236
271,229202666.34012946
1484,123247577.95234044
1497,166260067.22106034
552,179977395.12612242
2,173829919.81458595
1855,289952470.2265499
4,270206805.6674858
2292,179088849.04011104
134,179588186.66997722
646,167526217.5662341
42,232186826.1123019
532,209635450.50971162
713,149656063.87151682
2561,181706013.5138427
2360,207439288.3814124
1333,142599481.78314036
1407,454314226.7022958
2892,356504551.5959892
574,166458483.63818112
1227,207338972.13800302
2591,284862150.91992974
1476,199086429.31911683
1125,216370288.3793917
1446,159293286.0031053
408,124563584.33578059
1101,266344237.31204644
2251,199453194.33832034
373,217034782.5738692
2554,159972178.17762178
2382,246759294.84837717
1985,136684918.83392248
519,191954039.05211195
1093,207390172.07757503
864,245551513.2971547
2889,172025461.51046154
2308,240524580.6368864
986,212253237.86090657
1302,185079696.49963823
585,204692632.27782464
2708,163387375.20691302
147,195879898.18380365
1441,228638080.4833713
383,215091271.69701776
285,195297572.87991518
181,171762867.02996066
358,185807624.46803057
780,254130311.2078596
258,200814906.86179098
1865,236497244.20120674
692,140257702.99071512
2902,260750485.37712228
508,227601800.04052556
2638,201566871.75648776
36,143573461.39090553
611,211424449.21328476
2281,264386618.20418447
1678,118645686.92955025
1696,325815961.4083757
1557,120236758.17626935
2180,165878487.1895496
1726,165783000.18581763
951,165114136.04488137
267,223588614.11238146
2706,195548013.20604792
2221,258852290.3585053
1357,213090216.0662708
2901,266368512.42758203
347,179489419.38407242
2164,176034545.8277493
1586,266486294.54616526
360,163907274.61794716
1769,229550543.1339416
2617,174475628.2505299
1879,224221803.85411525
991,256615957.60130453
1535,175537391.6019991
1191,210914900.54857597
1579,203724502.58215976
1882,177325824.02843073
1510,176483098.56667957
2196,268432452.8526459
1845,138106712.88042468
2336,305370227.0534388
942,143097543.58221832
861,137176680.8059134
2555,138251453.01331854
1392,224614984.4451115
2099,208322432.69921014
1543,107620387.74832252
948,267920734.22683945
1239,204949778.5713739
22,191200220.52600214
2796,209975440.0385198
2747,203331197.68267137
92,269350176.50962776
210,253194832.64157215
1858,150525839.51520738
2228,130830319.9461407
447,202933777.80289054
827,219581644.30600083
1649,225298203.24215335
682,174042401.6360989
2698,146442810.031729
494,162116121.22698268
214,184009605.18755025
2441,247002654.16908738
2679,138231420.71071362
1336,134873642.0142967
465,190614573.75229886
1524,169774827.25232947
2543,150373569.60234907
631,178284240.11420283
2452,255329194.04093307
228,193611062.7374571
126,258707167.18075526
1092,184999330.8878587
1122,185571922.32703444
932,275307158.07423156
1980,161103304.74550477
2171,169961449.41379192
551,184469553.19615284
2768,211217602.24500296
2056,138430549.3260369
1159,293302230.1251192
2645,196543026.53676572
1174,135459547.5844428
2266,236563227.93581712
2462,314820742.86658686
1219,187093949.51440224
2922,243154249.37350386
118,189737798.9543846
474,135447863.47632268
2576,206241306.49800465
872,260745823.65849215
1077,168564816.07106707
1536,162865091.5841029
1150,159290695.89411676
2341,249075723.15283072
1931,181627817.66006353
2785,162786487.63389486
2538,172341761.19309983
597,232160148.06160098
464,152046622.87362757
233,295926027.1860173
2169,164851226.18685162
2123,176204770.154636
1867,206642552.43060634
137,323268384.7375722
515,209958397.65323502
933,104440428.95156965
2784,185607436.2410349
972,156358533.63071293
599,195969847.03175533
2614,137662341.45722196
2582,147122015.53925958
1409,276428120.83066964
175,169503660.81154913
352,188598919.41650948
976,88413421.97067665
2134,203462790.65492046
984,150684371.2018585
2396,262836726.1508758
1673,114343839.85480653
404,141016073.03359514
607,190253291.69767717
814,172606817.61321613
868,191988670.6528149
2271,186559560.8255099
1633,203535861.46604365
337,233367365.9081109
2765,377582734.2695837
1746,245959213.93227088
368,258928084.3867344
2806,194584292.7303269
1662,210183207.92419118
1234,255542922.65896133
1373,166214172.54695198
1672,152518837.45009226
1939,154446755.8870667
